"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","27837","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","28252","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","28141","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","28271","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","28051","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","27534","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","28377","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","28168","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","26372","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","26793","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","21000","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation equipment manufacturing [336]","Dollars","81","millions","6","v65201341","1.1.1.132","10591","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5223","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5021","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5174","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5021","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5092","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","4973","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","4907","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","4652","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5067","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5000","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","4956","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","4873","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","5195","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","4785","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","3993","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Furniture and related product manufacturing [337]","Dollars","81","millions","6","v65201351","1.1.1.142","2428","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","4974","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","4820","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5083","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5258","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","4917","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5134","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5150","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5227","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5057","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5451","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5153","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5375","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5320","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","5044","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","4677","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Miscellaneous manufacturing [339]","Dollars","81","millions","6","v65201355","1.1.1.146","3259","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2471","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2170","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2657","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2746","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2660","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2715","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2606","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2606","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2381","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2554","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2624","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2645","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2670","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2419","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2510","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Farm product wholesaler-distributors [411]","Dollars","81","millions","6","v65201359","1.1.1.150","2677","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3817","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3837","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3782","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3709","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3569","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3576","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3589","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3633","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3576","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3563","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3536","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3580","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3618","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3628","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","3389","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Petroleum product wholesaler-distributors [412]","Dollars","81","millions","6","v65201360","1.1.1.151","2264","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10755","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10661","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10696","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10762","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10527","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10662","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10724","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10527","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10525","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10508","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10456","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10571","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10556","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","10561","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","11049","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Food, beverage and tobacco wholesaler-distributors [413]","Dollars","81","millions","6","v65201361","1.1.1.152","9683","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","16813","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","16869","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","17337","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","17950","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","17942","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18082","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18833","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18303","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18508","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18385","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18202","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18218","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18738","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","18683","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","17361","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Personal and household goods wholesaler-distributors [414]","Dollars","81","millions","6","v65201362","1.1.1.153","14053","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","9832","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10701","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10312","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10534","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10328","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10197","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10478","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10295","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10180","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10121","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10021","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10016","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10442","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","10749","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","8636","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Motor vehicle and parts wholesaler-distributors [415]","Dollars","81","millions","6","v65201363","1.1.1.154","4331","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13519","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13183","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13756","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13909","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13944","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13999","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","14077","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13989","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","14045","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","14017","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13850","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13949","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","14130","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","14090","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","13085","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Building material and supplies wholesaler-distributors [416]","Dollars","81","millions","6","v65201364","1.1.1.155","10230","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Machinery, equipment and supplies wholesaler-distributors [417]","Dollars","81","millions","6","v65201365","1.1.1.156","28847","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Machinery, equipment and supplies wholesaler-distributors [417]","Dollars","81","millions","6","v65201365","1.1.1.156","28276","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Machinery, equipment and supplies wholesaler-distributors [417]","Dollars","81","millions","6","v65201365","1.1.1.156","29343","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Machinery, equipment and supplies wholesaler-distributors [417]","Dollars","81","millions","6","v65201365","1.1.1.156","30093","","","","0"
