"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Content and media sector [T019]","Dollars","81","millions","6","v65201228","1.1.1.19","9316","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Content and media sector [T019]","Dollars","81","millions","6","v65201228","1.1.1.19","9248","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Content and media sector [T019]","Dollars","81","millions","6","v65201228","1.1.1.19","9928","","","","0"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1362837","","","","0"
"2001-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1362351","","","","0"
"2001-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1363125","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1361873","","","","0"
"2001-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1367623","","","","0"
"2001-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1366471","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1364440","","","","0"
"2001-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1368975","","","","0"
"2001-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1361620","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1367854","","","","0"
"2001-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1376660","","","","0"
"2001-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1375210","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1390107","","","","0"
"2002-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1397718","","","","0"
"2002-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1396297","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1406185","","","","0"
"2002-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1408225","","","","0"
"2002-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1409792","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1415262","","","","0"
"2002-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1420533","","","","0"
"2002-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1417249","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1425717","","","","0"
"2002-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1425004","","","","0"
"2002-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1420635","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1427905","","","","0"
"2003-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1431654","","","","0"
"2003-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1430190","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1425454","","","","0"
"2003-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1429584","","","","0"
"2003-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1433741","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1441086","","","","0"
"2003-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1427184","","","","0"
"2003-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1444647","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1450868","","","","0"
"2003-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1452390","","","","0"
"2003-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1458559","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1461231","","","","0"
"2004-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1460355","","","","0"
"2004-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1473441","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1477272","","","","0"
"2004-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1478761","","","","0"
"2004-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1486041","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1487455","","","","0"
"2004-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1493778","","","","0"
"2004-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1497995","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1498471","","","","0"
"2004-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1504096","","","","0"
"2004-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1504400","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1511679","","","","0"
"2005-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1512741","","","","0"
"2005-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1507679","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1518904","","","","0"
"2005-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1525445","","","","0"
"2005-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1530077","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1534043","","","","0"
"2005-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1539871","","","","0"
"2005-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1541154","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1546334","","","","0"
"2005-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1554791","","","","0"
"2005-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1562993","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1566775","","","","0"
"2006-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1570253","","","","0"
"2006-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1573784","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1574010","","","","0"
"2006-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1574579","","","","0"
"2006-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1571909","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1574729","","","","0"
"2006-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1575846","","","","0"
"2006-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1573564","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1576098","","","","0"
"2006-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1579615","","","","0"
"2006-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1589643","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1586362","","","","0"
"2007-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1594254","","","","0"
"2007-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1597720","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1599841","","","","0"
"2007-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1606865","","","","0"
"2007-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1611405","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1611056","","","","0"
"2007-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1615707","","","","0"
"2007-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1612861","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1614261","","","","0"
"2007-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1615635","","","","0"
"2007-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1609373","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1615977","","","","0"
"2008-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1613061","","","","0"
"2008-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1615997","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1619401","","","","0"
"2008-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1619356","","","","0"
"2008-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1622556","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1629601","","","","0"
"2008-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1628277","","","","0"
"2008-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1628591","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1626761","","","","0"
"2008-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1610295","","","","0"
"2008-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1588097","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1580344","","","","0"
"2009-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1572157","","","","0"
"2009-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1559413","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1554378","","","","0"
"2009-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1552792","","","","0"
"2009-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1554631","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1557175","","","","0"
"2009-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1556539","","","","0"
"2009-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1568256","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1569924","","","","0"
"2009-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1579122","","","","0"
"2009-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1583715","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1593503","","","","0"
"2010-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1601846","","","","0"
"2010-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1609574","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1607600","","","","0"
"2010-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1614650","","","","0"
"2010-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1618836","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1621090","","","","0"
"2010-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1625950","","","","0"
"2010-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1625779","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1634148","","","","0"
"2010-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1641832","","","","0"
"2010-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1653227","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1658605","","","","0"
"2011-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1655635","","","","0"
"2011-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1660771","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1661033","","","","0"
"2011-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1657436","","","","0"
"2011-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1664788","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1676291","","","","0"
"2011-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1684834","","","","0"
"2011-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1689622","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1689502","","","","0"
"2011-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1691365","","","","0"
"2011-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1699442","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1697854","","","","0"
"2012-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1693517","","","","0"
"2012-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1697821","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1703724","","","","0"
"2012-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1706466","","","","0"
"2012-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1707338","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1710702","","","","0"
"2012-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1708454","","","","0"
"2012-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1059424619","1.1.1.274","1708231","","","","0"
